Nombre,Fecha,Axis,Diametro,Peso,Anverso,Reverso
Silver Antoninianus of Gordian III- Rome- AD 243 - AD 244. 1960.170.127 ,AD-243,7,22.5,4.75,http://numismatics.org/collectionimages/19501999/1960/1960.170.127.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1960/1960.170.127.rev.width350.jpg
Bronze AE3 of Constantine I- Antioch- AD 330 - AD 335. 1944.100.9049 ,AD-330,6,18.0,2.62,http://numismatics.org/collectionimages/19001949/1944/1944.100.9049.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9049.rev.width350.jpg
Silver Cistophorus of Augustus- Pergamum- 19 BC - 18 BC. 1944.100.39184 ,19-BC,12,26.5,11.15,http://numismatics.org/collectionimages/19001949/1944/1944.100.39184.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39184.rev.width350.jpg
Silver Denarius of Elagabalus- Rome- AD 218 - AD 222. 1948.19.1755 ,AD-218,6,18.8,3.35,http://numismatics.org/collectionimages/19001949/1948/1948.19.1755.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1755.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.576 ,AD-141.,6,17.0,3.28,http://numismatics.org/collectionimages/19501999/1956/1956.127.576.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.576.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 119 - AD 122. 1956.127.151 ,AD-119,7,15.5,3.18,http://numismatics.org/collectionimages/19501999/1956/1956.127.151.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.151.rev.width350.jpg
Silver Antoninianus of Carus- Antioch- AD 282 - AD 283. 1944.100.36611 ,AD-282,10,20.5,3.54,http://numismatics.org/collectionimages/19001949/1944/1944.100.36611.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36611.rev.width350.jpg
Bronze AE1 of Maximinus Daia- Antioch- AD 305. 1944.100.4318 ,AD-305.,12,26.0,8.73,http://numismatics.org/collectionimages/19001949/1944/1944.100.4318.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4318.rev.width350.jpg
Bronze Sestertius of Volusian- Rome- AD 251 - AD 253. 1944.135.15 ,AD-251,12,25.7,18.87,http://numismatics.org/collectionimages/19001949/1944/1944.135.15.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.135.15.rev.width350.jpg
Bronze Sestertius of Hadrian- Rome- AD 134 - AD 138. 1951.61.59 ,AD-134,7,26.0,10.06,http://numismatics.org/collectionimages/19501999/1951/1951.61.59.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1951/1951.61.59.rev.width350.jpg
Bronze Triens- Sicily 2- 211 B.C. - 210 B.C.. 1969.83.526 ,211-B.C.,6,27.0,15.58,http://numismatics.org/collectionimages/19501999/1969/1969.83.526.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1969/1969.83.526.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 302 - AD 303. 1944.100.4256 ,AD-302,12,26.0,9.72,http://numismatics.org/collectionimages/19001949/1944/1944.100.4256.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4256.rev.width350.jpg
Bronze AE1 of Diocletian- Thessalonica- AD 298 - AD 299. 1944.100.3651 ,AD-298,7,27.0,10.37,http://numismatics.org/collectionimages/19001949/1944/1944.100.3651.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3651.rev.width350.jpg
Bronze Sestertius of Gordian III- Rome- AD 241 - AD 244. 1948.8.116 ,AD-241,11,19.5,19.86,http://numismatics.org/collectionimages/19001949/1948/1948.8.116.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.8.116.rev.width350.jpg
Silver Antoninianus of Maximian- Lugdunum- AD 292 - AD 294. 1944.100.38028 ,AD-292,6,22.0,3.88,http://numismatics.org/collectionimages/19001949/1944/1944.100.38028.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38028.rev.width350.jpg
Silver Antoninianus of Gallienus- Rome- AD 260 - AD 268. 1947.97.232 ,AD-260,6,21.55,3.96,http://numismatics.org/collectionimages/19001949/1947/1947.97.232.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1947/1947.97.232.rev.width350.jpg
Silver Quinarius of Hadrian- Rome- AD 119 - AD 122. 1949.54.2 ,AD-119,6,14.5,1.62,http://numismatics.org/collectionimages/19001949/1949/1949.54.2.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.54.2.rev.width350.jpg
Bronze Fraction of Diocletian- Cyzicus- AD 295 - AD 299. 1944.100.38122 ,AD-295,6,21.0,2.59,http://numismatics.org/collectionimages/19001949/1944/1944.100.38122.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38122.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 299 - AD 300. 1944.100.4153 ,AD-299,6,25.5,9.92,http://numismatics.org/collectionimages/19001949/1944/1944.100.4153.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4153.rev.width350.jpg
Bronze As of Vespasian- Lugdunum- AD 77 - AD 78. 1944.100.41609 ,AD-77,6,27.0,8.29,http://numismatics.org/collectionimages/19001949/1944/1944.100.41609.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.41609.rev.width350.jpg
Silver Drachma- Colophon- 310 B.C. - 301 B.C.. 1952.123.287 ,310-B.C.,1,17.0,4.01,http://numismatics.org/collectionimages/19501999/1952/1952.123.287.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.123.287.rev.width350.jpg
Silver Denarius of Nerva- Rome- AD 97. 1944.100.42638 ,AD-97.,7,18.0,3.11,http://numismatics.org/collectionimages/19001949/1944/1944.100.42638.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.42638.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 304 - AD 305. 1944.100.4281 ,AD-304,12,26.5,9.64,http://numismatics.org/collectionimages/19001949/1944/1944.100.4281.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4281.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 145 - AD 161. 1956.127.395 ,AD-145,12,17.0,3.46,http://numismatics.org/collectionimages/19501999/1956/1956.127.395.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.395.rev.width350.jpg
Bronze As of Domitian- Rome- AD 84. 1944.100.42571 ,AD-84.,12,27.0,10.12,http://numismatics.org/collectionimages/19001949/1944/1944.100.42571.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.42571.rev.width350.jpg
Bronze Dupondius of Tiberius- Rome- AD 22 - AD 23. 1944.100.39285 ,AD-22,12,30.5,11.22,http://numismatics.org/collectionimages/19001949/1944/1944.100.39285.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39285.rev.width350.jpg
Bronze AE1 of Galerius- Serdica- AD 305 - AD 306. 1944.100.4065 ,AD-305,6,27.0,10.94,http://numismatics.org/collectionimages/19001949/1944/1944.100.4065.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4065.rev.width350.jpg
Bronze Sestertius of Gordian III- Rome- AD 241 - AD 244. 1948.8.183 ,AD-241,12,27.5,15.65,http://numismatics.org/collectionimages/19001949/1948/1948.8.183.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.8.183.rev.width350.jpg
Silver Antoninianus of Gordian III- Rome- AD 243 - AD 244. 1948.19.728 ,AD-243,12,23.0,3.92,http://numismatics.org/collectionimages/19001949/1948/1948.19.728.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.728.rev.width350.jpg
Bronze Sestertius of Gordian III- Rome- AD 241 - AD 244. 1948.8.178 ,AD-241,12,31.0,19.46,http://numismatics.org/collectionimages/19001949/1948/1948.8.178.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.8.178.rev.width350.jpg
Bronze As of Augustus- Rome- 15 BC. 1964.79.10 ,15-BC.,4,27.5,10.95,http://numismatics.org/collectionimages/19501999/1964/1964.79.10.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1964/1964.79.10.rev.width350.jpg
Bronze As of Hadrian- Rome- AD 134 - AD 138. 1944.100.47407 ,AD-134,6,25.0,9.33,http://numismatics.org/collectionimages/19001949/1944/1944.100.47407.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47407.rev.width350.jpg
Silver Denarius of Gordian III- Rome- AD 241 - AD 243. 1948.19.706 ,AD-241,12,21.0,3.29,http://numismatics.org/collectionimages/19001949/1948/1948.19.706.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.706.rev.width350.jpg
Silver Antoninianus of Diocletian- Tripolis- AD 285 - AD 290. 1944.100.84971 ,AD-285,12,21.5,5.21,http://numismatics.org/collectionimages/19001949/1944/1944.100.84971.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.84971.rev.width350.jpg
Bronze As of Hadrian- Rome- AD 128 - AD 136. 1944.100.47484 ,AD-128,6,26.0,12.19,http://numismatics.org/collectionimages/19001949/1944/1944.100.47484.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47484.rev.width350.jpg
Bronze As of Caracalla- Rome- AD 215. 1946.7.35 ,AD-215.,6,25.0,9.53,http://numismatics.org/collectionimages/19001949/1946/1946.7.35.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1946/1946.7.35.rev.width350.jpg
Bronze As of Marcus Aurelius- Rome- AD 172 - AD 173. 1954.18.169 ,AD-172,12,24.0,8.14,http://numismatics.org/collectionimages/19501999/1954/1954.18.169.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.18.169.rev.width350.jpg
Bronze Sestertius of Antoninus Pius- Rome- AD 140 - AD 144. 1957.172.1717 ,AD-140,12,36.0,28.86,http://numismatics.org/collectionimages/19501999/1957/1957.172.1717.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.172.1717.rev.width350.jpg
Silver Denarius of Gaius/Caligula- Lugdunum- AD 37 - AD 38. 1944.100.39331 ,AD-37,3,17.0,3.65,http://numismatics.org/collectionimages/19001949/1944/1944.100.39331.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39331.rev.width350.jpg
Silver Denarius of Vespasian- Rome- AD 75. 1954.203.164 ,AD-75.,6,18.0,3.18,http://numismatics.org/collectionimages/19501999/1954/1954.203.164.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.164.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 103 - AD 111. 1944.100.43573 ,AD-103,6,19.0,2.97,http://numismatics.org/collectionimages/19001949/1944/1944.100.43573.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.43573.rev.width350.jpg
Silver Antoninianus of Numerian- Carinus- Siscia,AD-283,12,21.5,3.39,http://numismatics.org/collectionimages/19001949/1944/1944.100.36632.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36632.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 300 - AD 301. 1944.100.4210 ,AD-300,12,26.5,10.41,http://numismatics.org/collectionimages/19001949/1944/1944.100.4210.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4210.rev.width350.jpg
Bronze AE3 of Licinius- Heraclea- AD 313. 1944.100.4003 ,AD-313.,6,21.5,3.07,http://numismatics.org/collectionimages/19001949/1944/1944.100.4003.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4003.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.598 ,AD-141.,6,16.5,3.09,http://numismatics.org/collectionimages/19501999/1956/1956.127.598.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.598.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 103 - AD 111. 2000.5.17 ,AD-103,7,19.0,3.0,http://numismatics.org/collectionimages/20002049/2000/2000.5.17.obv.width350.jpg,http://numismatics.org/collectionimages/20002049/2000/2000.5.17.rev.width350.jpg
Bronze AE3 of Valentinian I- Siscia- AD 367 - AD 375. 1948.19.800 ,AD-367,6,17.0,1.92,http://numismatics.org/collectionimages/19001949/1948/1948.19.800.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.800.rev.width350.jpg
Silver Drachma of Gaius/Caligula- Caesareia in Cappadocia- AD 37 - AD 38. 1944.100.39371 ,AD-37,11,19.0,3.7,http://numismatics.org/collectionimages/19001949/1944/1944.100.39371.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39371.rev.width350.jpg
Silver Denarius of Augustus- Colonia Patricia- 18 BC. 1944.100.39066 ,18-BC.,6,18.5,3.81,http://numismatics.org/collectionimages/19001949/1944/1944.100.39066.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39066.rev.width350.jpg
Silver Denarius of Claudius- Rome- AD 44. 1944.100.39354 ,AD-44.,6,18.0,3.64,http://numismatics.org/collectionimages/19001949/1944/1944.100.39354.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39354.rev.width350.jpg
Bronze AE3 of Licinius- Thessalonica- AD 312 - AD 313. 1944.100.3765 ,AD-312,12,23.0,3.22,http://numismatics.org/collectionimages/19001949/1944/1944.100.3765.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3765.rev.width350.jpg
Silver Denarius of Marcus Aurelius- Rome- AD 174 - AD 175. 1948.19.1325 ,AD-174,12,18.5,3.35,http://numismatics.org/collectionimages/19001949/1948/1948.19.1325.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1325.rev.width350.jpg
Bronze AE3 of Constantine I- Alexandria- AD 333 - AD 335. 1960.170.79 ,AD-333,12,17.5,2.46,http://numismatics.org/collectionimages/19501999/1960/1960.170.79.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1960/1960.170.79.rev.width350.jpg
Bronze Sestertius of Hadrian- Rome- AD 125 - AD 128. 1957.172.1690 ,AD-125,6,34.0,23.36,http://numismatics.org/collectionimages/19501999/1957/1957.172.1690.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.172.1690.rev.width350.jpg
Silver Denarius of Septimius Severus- Rome- AD 195. 1946.7.25 ,AD-195.,7,16.7,3.15,http://numismatics.org/collectionimages/19001949/1946/1946.7.25.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1946/1946.7.25.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 139. 1944.100.47500 ,AD-139.,6,17.0,3.3,http://numismatics.org/collectionimages/19001949/1944/1944.100.47500.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47500.rev.width350.jpg
Bronze Sestertius of Severus Alexander- Rome- AD 222 - AD 235. 1946.35.92 ,AD-222,12,31.0,17.35,http://numismatics.org/collectionimages/19001949/1946/1946.35.92.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1946/1946.35.92.rev.width350.jpg
Bronze AE3 of Constantine I- Lugdunum- AD 320. 1957.159.54 ,AD-320.,6,17.0,2.48,http://numismatics.org/collectionimages/19501999/1957/1957.159.54.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.159.54.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 103 - AD 111. 1944.100.43522 ,AD-103,6,18.0,3.45,http://numismatics.org/collectionimages/19001949/1944/1944.100.43522.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.43522.rev.width350.jpg
Silver Denarius of Augustus- Uncertain value- 29 BC - 27 BC. 1957.172.1505 ,29-BC,9,20.0,3.68,http://numismatics.org/collectionimages/19501999/1957/1957.172.1505.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.172.1505.rev.width350.jpg
Bronze AE3 of Constantine I- Nicomedia- AD 330 - AD 335. 1954.203.84 ,AD-330,11,17.5,2.53,http://numismatics.org/collectionimages/19501999/1954/1954.203.84.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.84.rev.width350.jpg
Bronze AE1 of Diocletian- Antioch- AD 299 - AD 300. 1944.100.4175 ,AD-299,11,27.0,9.56,http://numismatics.org/collectionimages/19001949/1944/1944.100.4175.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.4175.rev.width350.jpg
Silver Denarius of Augustus- Rome- 12 BC. 1948.79.11 ,12-BC.,10,17.5,2.78,http://numismatics.org/collectionimages/19001949/1948/1948.79.11.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.79.11.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 145 - AD 161. 1956.127.917 ,AD-145,6,18.0,3.61,http://numismatics.org/collectionimages/19501999/1956/1956.127.917.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.917.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 119 - AD 122. 1956.127.1738 ,AD-119,6,17.5,3.23,http://numismatics.org/collectionimages/19501999/1956/1956.127.1738.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1738.rev.width350.jpg
Bronze Sestertius of Postumus- Lugdunum- AD 260 - AD 269. 1951.23.9 ,AD-260,6,31.0,19.88,http://numismatics.org/collectionimages/19501999/1951/1951.23.9.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1951/1951.23.9.rev.width350.jpg
Silver Drachma- Colophon- 310 B.C. - 301 B.C.. 1947.98.433 ,310-B.C.,1,18.4,3.84,http://numismatics.org/collectionimages/19001949/1947/1947.98.433.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1947/1947.98.433.rev.width350.jpg
Bronze As of Tiberius- Rome- AD 35 - AD 36. 1944.100.39296 ,AD-35,6,28.0,11.64,http://numismatics.org/collectionimages/19001949/1944/1944.100.39296.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39296.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 114 - AD 117. 1956.127.1649 ,AD-114,6,18.5,3.28,http://numismatics.org/collectionimages/19501999/1956/1956.127.1649.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1649.rev.width350.jpg
Bronze AE3 of Licinius- Heraclea- AD 315 - AD 316. 1957.159.26 ,AD-315,12,19.5,2.96,http://numismatics.org/collectionimages/19501999/1957/1957.159.26.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.159.26.rev.width350.jpg
Bronze As of Titus- Rome- AD 80 - AD 81. 1944.100.41802 ,AD-80,6,27.0,11.35,http://numismatics.org/collectionimages/19001949/1944/1944.100.41802.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.41802.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 147 - AD 148. 1944.100.48148 ,AD-147,6,17.25,2.89,http://numismatics.org/collectionimages/19001949/1944/1944.100.48148.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.48148.rev.width350.jpg
Bronze AE3 of Constantine I- Constantinople- AD 333 - AD 335. 1944.100.9316 ,AD-333,11,17.5,2.65,http://numismatics.org/collectionimages/19001949/1944/1944.100.9316.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9316.rev.width350.jpg
Silver Antoninianus of Maximian- Rome- AD 285 - AD 286. 1944.100.38200 ,AD-285,6,22.5,3.28,http://numismatics.org/collectionimages/19001949/1944/1944.100.38200.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38200.rev.width350.jpg
